hour_id,date,group,mission_time,text,person,words_count
14158800,14156301,Earth,04:14:09:43,"Yes, indeed. They've got the flag up now and you can see the stars and stripes on the lunar surface.",CC,20
14158800,14158133,Spacecraft,04:13:39:11,All set. Okay. You saw what difficulties I was having. I'll try to watch your PLSS from underneath here.,CDR,19
14158800,14157754,Spacecraft,04:13:45:30,"There's a slight tendency, I can see now, to *** backwards *** due to the soft, very soft texture.",LMP,19
14158800,14157699,Spacecraft,04:13:46:25,Yes. I think that's a good representation of our sideward velocity at touchdown there - hole at the probe.,CDR,19
14158800,14157456,Spacecraft,04:13:50:28,*** compact underneath *** completely no *** you don't sink down more than ... a quarter of an inch.,LMP,19
14158800,14157099,Spacecraft,04:13:56:25,This one over here underneath the ascent engine where the probe first hit - the minus-Y probe first hit.,LMP,19
14158800,14156964,Earth,04:13:58:40,A little bit too much to the right. Can you bring it back left about 4 or 5 Degrees?,CC,19
14158800,14156916,Spacecraft,04:13:59:28,I haven't stopped - I haven't set it down yet. That's the first picture in the panorama. Right there.,CDR,19
14158800,14156268,Spacecraft,04:14:10:16,That's good. See if you can pull that end off a little bit. Take that end up a little.,LMP,19
14158800,14155922,Earth,04:14:16:02,Roger. We'd like to get both of you in the field of view of the camera for a minute.,CC,19
14158800,14158619,Earth,04:13:31:05,"Roger. Neil, we're reading you loud and clear. We see you getting some pictures and the contingency sample.",CC,18
14158800,14157850,Spacecraft,04:13:43:54,"Yes. I noticed that. That seems to be the worst, although similar effects are on - all around.",CDR,18
14158800,14155937,Earth,04:14:15:47,"Tranquility Base, this is Houston. Could we get both of you on the camera for a minute, please?",CC,18
14158800,14155523,Spacecraft,04:14:22:41,"Yes. Lift up your right foot, right foot. It's still - your toe is still hooked in it.",LMP,18
14158800,14158661,Spacecraft,04:13:30:23,"The camera is installed on the RCU bracket, and I'm storing the LEC on the secondary strut.",CDR,17
14158800,14157538,Spacecraft,04:13:49:06,"And, I have the insulation off the MESA now and MESA seems to be in good shape.",CDR,17
14158800,14157110,Spacecraft,04:13:56:14,"Neil, look at the minus Y-strut, the direction of travel there *** travel from right to left.",LMP,17
14158800,14156939,Spacecraft,04:13:59:05,"Let's try it like that for a while. I'll get a couple of panoramas with it, here.",CDR,17
14158800,14156668,Spacecraft,04:14:03:36,"And, incidently, you can use the shadow that the staff makes to *** getting it perpendicular ***",LMP,17
14158800,14158538,Spacecraft,04:13:32:26,Roger. I'm going to get to that just as soon as I finish these picture series.,CDR,16
14158800,14157694,Spacecraft,04:13:46:30,I see that probe over on the minus-Y strut. It's broken off and bent back up.,LMP,16
14158800,14156326,Earth,04:14:09:18,I guess you're about the only person around that doesn't have TV coverage of the scene.,CC,16
14158800,14157712,Spacecraft,04:13:46:12,I wonder if about right under the engine is where the probe might have hit.,LMP,15
14158800,14157073,Spacecraft,04:13:56:51,Something interesting: in the bottom of this little crater here - It may be -,CDR,15
14158800,14156998,Spacecraft,04:13:58:06,Houston. How's that field of view going to pick up the MESA? *** far away?,LMP,15
14158800,14156339,Earth,04:14:09:05,Roger. The EVA is progressing beautifully. I believe they are setting up the flag now.,CC,15
14158800,14158168,Spacecraft,04:13:38:36,Hold it a second. First let me move that over the edge for you.,CDR,14
14158800,14157946,Spacecraft,04:13:42:18,"Yes. I found I could be very comfortable, and walking is also very comfortable.",CDR,14
14158800,14157857,Spacecraft,04:13:43:47,"Looks like the secondary strut *** little thermal effects on it right here, Neil.",LMP,14
14158800,14157127,Spacecraft,04:13:55:57,"And, we'll probably need a little *** distance *** back location *** television camera.",LMP,14
14158800,14156738,Earth,04:14:02:26,"For a final orientation, we'd like it to come left about 5 degrees. Over.",CC,14
14158800,14157789,Spacecraft,04:13:44:55,Reaching down is fairly easy. I got my suit dirty at this stage.,LMP,13
14158800,14157141,Spacecraft,04:13:55:43,"I'm on intermediate now, Houston, and I show 3.78. No flags, 70 ***",LMP,13
14158800,14157011,Spacecraft,04:13:57:53,I don't want to go into the Sun if I can avoid it.,CDR,13
14158800,14156949,Spacecraft,04:13:58:55,"Okay, now. Do you think I ought to be farther away, or closer?",CDR,13
14158800,14155765,Earth,04:14:18:39,Roger. I got a P22 AUTO optics - AUTO optics PAD for you.,CC,13
14158800,14155518,Spacecraft,04:14:22:46,Yes. It's still hooked in it. Wait a minute. Okay. You're clear now.,LMP,13
14158800,14158545,Earth,04:13:32:19,"Neil, this is Houston. Did you copy about the contingency sample? Over.",CC,12
14158800,14158267,Spacecraft,04:13:36:57,No. It's not all the way in. Push it. There you go.,LMP,12
14158800,14158224,Spacecraft,04:13:37:40,Okay. I have got the cameras on at one frame a second.,LMP,12
14158800,14158162,Spacecraft,04:13:38:42,Yes. Just stand by a second. I'll move this over the handrail.,CDR,12
14158800,14157996,Spacecraft,04:13:41:28,Okay. Now I want to back up and partially close the hatch.,LMP,12
14158800,14157251,Spacecraft,04:13:53:53,Now I'm afreid these ... materials are going to get dusty ***,LMP,12
14158800,14157186,Spacecraft,04:13:54:58,Houston. How close are you able to get things in focus ?,LMP,12
14158800,14158631,Spacecraft,04:13:30:53,I'll step out and take some of my first pictures here.,CDR,11
14158800,14157773,Spacecraft,04:13:45:11,The mass of the backpack does have some effect in inertia.,LMP,11
14158800,14157507,Spacecraft,04:13:49:37,"And, Neil, didn't I say we might see some purple rocks?",LMP,11
14158800,14157266,Spacecraft,04:13:53:38,"No. I'll get it. No, you take this TV on out.",LMP,11
14158800,14157204,Spacecraft,04:13:54:40,"Would you pull out some of my cable for me, Buzz?",CDR,11
14158800,14156798,Spacecraft,04:14:01:26,"Okay, Neil. I've got the table out and the bag deployed.",LMP,11
14158800,14158316,Spacecraft,04:13:36:08,You can really throw things a long way up here.,CDR,10
14158800,14157977,Spacecraft,04:13:41:47,Making sure not to lock it on my way ¢ut.,LMP,10
14158800,14157936,Spacecraft,04:13:42:28,You've got three more steps and then a long one.,CDR,10
14158800,14157739,Spacecraft,04:13:45:45,"You're standing on a rock, a big rock there now.",CDR,10
14158800,14157716,Spacecraft,04:13:46:08,There's absolutely no crater there at all from the engine.,LMP,10
14158800,14157684,Spacecraft,04:13:46:40,"It did, didn't it? The other two both bent over.",CDR,10
14158800,14157394,Spacecraft,04:13:51:30,"Okay, Houston. Tell me if you're getting a new picture.",CDR,10
14158800,14157337,Earth,04:13:52:27,"Roger. We got you boresighted, but back under one track.",CC,10
14158800,14156904,Spacecraft,04:13:59:40,"It's taken just a little - about north, north east.",CDR,10
14158800,14156349,Earth,04:14:08:55,"Columbia, this is Houston. Reading you loud and clear. Over.",CC,10
14158800,14156305,Spacecraft,04:14:09:39,"Oh, gee, that's great! Is the lighting half way decent?",CMP,10
14158800,14155414,Spacecraft,04:14:24:30,"Well, I had that one inside my mouth that time.",LMP,10
14158800,14158479,Spacecraft,04:13:33:25,"Okay. Going to get the contingency sample there, Neil.",LMP,9
14158800,14158163,Spacecraft,04:13:38:41,Okay. Are you ready for me to come out?,LMP,9
14158800,14158057,Spacecraft,04:13:40:27,Okay. You're right at the edge of the porch.,CDR,9
14158800,14157911,Spacecraft,04:13:42:53,Okay. Now I think I'll do the same ***,LMP,9
14158800,14157425,Spacecraft,04:13:50:59,"Okay, Houston. I'm going to change lenses on you.",CDR,9
14158800,14157152,Spacecraft,04:13:55:32,I'm a little cool. I think I'll trade ***,LMP,9
14158800,14157076,Spacecraft,04:13:56:48,Okay. I think I've got the end of it.,LMP,9
14158800,14157002,Spacecraft,04:13:58:02,- - sit like that and walk around it.,CDR,9
14158800,14156779,Earth,04:14:01:45,Roger. And we see the shadow of the LM.,CC,9
14158800,14156728,Earth,04:14:02:36,Now back to the right about half as much.,CC,9
14158800,14156684,Spacecraft,04:14:03:20,"Okay. You can make a Mark, Houston. *** deployed.",CDR,9
14158800,14156341,Spacecraft,04:14:09:03,Yes. Reading you loud and clear. How's it going?,CMP,9
14158800,14158749,Spacecraft,04:13:28:55,Okay. I'm going to be changing the ***,LMP,8
14158800,14158212,Spacecraft,04:13:37:52,"And I've got the 80 percent, no flags.",LMP,8
14158800,14158204,Spacecraft,04:13:38:00,"Are you getting a TV picture now, Houston?",CDR,8
14158800,14158199,Earth,04:13:38:05,"Neil, yes we are getting a TV picture.",CC,8
14158800,14158137,Spacecraft,04:13:39:07,All right. That's got it. Are you ready?,LMP,8
14158800,14157619,Spacecraft,04:13:47:45,I say that the rocks are rather slippery.,LMP,8
14158800,14157345,Spacecraft,04:13:52:19,Neil is now unveiling the plaque *** gear.,LMP,8
14158800,14157063,Spacecraft,04:13:57:01,Now keep going. We've got a lot more.,LMP,8
14158800,14157060,Spacecraft,04:13:57:04,"Getting a little harder to pull out, here.",LMP,8
14158800,14157034,Spacecraft,04:13:57:30,"How far would you say I am, Buzz?",CDR,8
14158800,14157014,Spacecraft,04:13:57:50,"Turn around to your right, would be better.",LMP,8
14158800,14156892,Spacecraft,04:13:59:52,"Tell me if you've got a picture, Houston.",CDR,8
14158800,14156744,Earth,04:14:02:20,Roger. We see Buzz going about his work.,CC,8
14158800,14156319,Spacecraft,04:14:09:25,That's all right. I don't mind a bit.,CMP,8
14158800,14156067,Earth,04:14:13:37,You are in our field of view now.,CC,8
14158800,14155899,Earth,04:14:16:25,"Go ahead, Mr. President. This is Houston. Out.",CC,8
14158800,14155783,Spacecraft,04:14:18:21,"I look forward to that very much, sir.",LMP,8
14158800,14157896,Spacecraft,04:13:43:08,That's a good step. About a 3-footer.,CDR,7
14158800,14157886,Spacecraft,04:13:43:18,Isn't that something! Magnificent sight out here.,CDR,7
14158800,14157821,Spacecraft,04:13:44:23,Notice how you can kick it out.,CDR,7
14158800,14157816,Spacecraft,04:13:44:28,Yes. And it bounces and then -,LMP,7
14158800,14157624,Earth,04:13:47:40,"Say again, please, Buzz; you're cutting out.",CC,7
14158800,14157159,Spacecraft,04:13:55:25,Temperature of the camera is showing zero.,CDR,7
14158800,14156463,Spacecraft,04:14:07:01,*** that part? *** a rock here.,CDR,7
14158800,14156351,Spacecraft,04:14:08:53,"Houston, Columbia on the high gain. Over.",CMP,7
14158800,14156311,Spacecraft,04:14:09:33,How is the quality of the TV?,CMP,7
14158800,14156309,Earth,04:14:09:35,"Oh, it's beautiful, Mike. It really is.",CC,7
14158800,14156143,Earth,04:14:12:21,"Neil, this is Houston. Radio check. Over.",CC,7
14158800,14155509,Spacecraft,04:14:22:55,"Now, let's move that over this way.",LMP,7
14158800,14158390,Spacecraft,04:13:34:54,"That looks beautiful from here, Neil.",LMP,6
14158800,14158317,Spacecraft,04:13:36:07,"Now, you can throw so far.",LMP,6
14158800,14158101,Spacecraft,04:13:39:43,All right. The backup camera's positioned.,LMP,6
14158800,14157903,Spacecraft,04:13:43:01,A little more. About another inch.,CDR,6
14158800,14157579,Spacecraft,04:13:48:25,Traction *** seems quite good. ***,LMP,6
14158800,14157163,Spacecraft,04:13:55:21,Okay. How's the temperature on there?,LMP,6
14158800,14157005,Spacecraft,04:13:57:59,I'll just leave it - -,CDR,6
14158800,14156943,Spacecraft,04:13:59:01,Can't get too much further away.,LMP,6
14158800,14156890,Earth,04:13:59:54,"We've got a beautiful picture, Neil.",CC,6
14158800,14156886,Spacecraft,04:13:59:58,Okay. I'm going to move it.,CDR,6
14158800,14156711,Earth,04:14:02:53,"Okay. That looks good there, Neil.",CC,6
14158800,14156426,Spacecraft,04:14:07:38,You'll have to extend that one.,LMP,6
14158800,14156406,Earth,04:14:07:58,"Columbia, Columbia, this is Houston. Over.",CC,6
14158800,14155773,Earth,04:14:18:31,"Columbia, Columbia, this is Houston. Over.",CC,6
14158800,14155691,Spacecraft,04:14:19:53,Roger. Thank you. Readback not required.,CMP,6
14158800,14158242,Earth,04:13:37:22,"This is Houston. Roger, Neil.",CC,5
14158800,14157971,Spacecraft,04:13:41:53,(Laughter) A pretty good thought.,CDR,5
14158800,14157723,Spacecraft,04:13:46:01,This pad sure didn't ***,LMP,5
14158800,14157378,Spacecraft,04:13:51:46,We appreciate that. Thank you.,LMP,5
14158800,14157089,Spacecraft,04:13:56:35,I got plenty of cable?,CDR,5
14158800,14157086,Spacecraft,04:13:56:38,You've got plenty. Plenty more.,LMP,5
14158800,14157019,Spacecraft,04:13:57:45,You're backing into the cable.,LMP,5
14158800,14156954,Earth,04:13:58:50,Okay. That looks good Neil.,CC,5
14158800,14156874,Earth,04:14:00:10,Okay. Here's another good one.,CC,5
14158800,14156861,Earth,04:14:00:23,"Okay, we got that one.",CC,5
14158800,14156791,Earth,04:14:01:33,"We've got this view, Neil.",CC,5
14158800,14156742,Spacecraft,04:14:02:22,How's that for a final?,CDR,5
14158800,14156494,Spacecraft,04:14:06:30,Yes. I think that's excellent.,LMP,5
14158800,14156137,Spacecraft,04:14:12:27,"Roger, Houston. Loud and clear.",CDR,5
14158800,14155901,Spacecraft,04:14:16:23,That would be an honor.,CDR,5
14158800,14155409,Earth,04:14:24:35,It sounded a little wet.,CC,5
14158800,14155343,Earth,04:14:25:41,"Columbia, this is Houston. Over.",CC,5
14158800,14155319,Earth,04:14:26:05,"Columbia, this is Houston. Over.",CC,5
14158800,14155269,Earth,04:14:26:55,"Columbia, this is Houston. Over.",CC,5
14158800,14158292,Spacecraft,04:13:36:32,"That pocket open, Buzz?",CDR,4
14158800,14158287,Spacecraft,04:13:36:37,That in the pocket?,CDR,4
14158800,14157899,Spacecraft,04:13:43:05,THERE YOU GOT IT.,CDR,4
14158800,14157837,Spacecraft,04:13:44:07,"... powder, isn't it?",MS,4
14158800,14157502,Spacecraft,04:13:49:42,Find a purple rock?,CDR,4
14158800,14157269,Spacecraft,04:13:53:35,Ready for the camera?,CDR,4
14158800,14157259,Spacecraft,04:13:53:45,"Watch the LEC, there.",CDR,4
14158800,14157003,Spacecraft,04:13:58:01,- - All right.,LMP,4
14158800,14156782,Spacecraft,04:14:01:42,This is straight south.,CDR,4
14158800,14156485,Spacecraft,04:14:06:39,They didn't come off?,LMP,4
14158800,14156478,Spacecraft,04:14:06:46,*** get the ***,LMP,4
14158800,14156251,Spacecraft,04:14:10:33,It won't pull out.,CDR,4
14158800,14156134,Spacecraft,04:14:12:30,"Loud and clear, Houston.",LMP,4
14158800,14155767,Spacecraft,04:14:18:37,"Loud and clear, Houston.",CMP,4
14158800,14155500,Spacecraft,04:14:23:04,Okay. I've got it.,LMP,4
14158800,14155421,Spacecraft,04:14:24:23,Roger. I'll try that.,LMP,4
14158800,14155261,Spacecraft,04:14:27:03,"Houston, Columbia in Delta.",CMP,4
14158800,14158474,Spacecraft,04:13:33:30,Okay. That's good.,LMP,3
14158800,14158354,Earth,04:13:35:30,Houston. Roger. Out.,CC,3
14158800,14158282,Spacecraft,04:13:36:42,Yes. Push down.,LMP,3
14158800,14157914,Spacecraft,04:13:42:50,There you go.,CDR,3
14158800,14157835,Spacecraft,04:13:44:09,Isn't it fine?,CDR,3
14158800,14157719,Spacecraft,04:13:46:05,No. It didn't.,CDR,3
14158800,14157704,Spacecraft,04:13:46:20,I'd like that.,CDR,3
14158800,14157134,Earth,04:13:55:50,Houston. Roger. Out.,CC,3
14158800,14157009,Spacecraft,04:13:57:55,That's right. Yes.,LMP,3
14158800,14156680,Earth,04:14:03:24,Roger. Solar wind.,CC,3
14158800,14156294,Spacecraft,04:14:09:50,Beautiful. Just beautiful.,CMP,3
14158800,14156074,Earth,04:14:13:30,"That's affirmative, Buzz.",CC,3
14158800,14155924,Spacecraft,04:14:16:00,"Say again, Houston.",CDR,3
14158800,14155751,Spacecraft,04:14:18:53,Roger. Go ahead.,CMP,3
14158800,14155604,Spacecraft,04:14:21:20,So be it.,CMP,3
14158800,14158269,Spacecraft,04:13:36:55,Got it?,CDR,2
14158800,14158036,Spacecraft,04:13:40:48,Looks good.,CDR,2
14158800,14157888,Spacecraft,04:13:43:16,Beautiful view!,LMP,2
14158800,14157880,Spacecraft,04:13:43:24,Magnificent desolation.,LMP,2
14158800,14157419,Earth,04:13:51:05,"Roger, Neil.",CC,2
14158800,14156135,Earth,04:14:12:29,Roger. Out.,CC,2
14158800,14156132,Earth,04:14:12:32,"Roger, Buzz.",CC,2
14158800,14155689,Earth,04:14:19:55,Roger. Out.,CC,2
14158800,14155519,Spacecraft,04:14:22:45,That one?,CDR,2
14158800,14155513,Spacecraft,04:14:22:51,Thank you.,CDR,2
14158800,14155244,Spacecraft,04:14:27:20,Thank you.,CMP,2
14158800,14158746,Spacecraft,04:13:28:58,Okay.,CDR,1
14158800,14158477,Spacecraft,04:13:33:27,Right.,CDR,1
14158800,14158220,Spacecraft,04:13:37:44,Okay.,CDR,1
14158800,14158171,Spacecraft,04:13:38:33,...,CDR,1
14158800,14158169,Spacecraft,04:13:38:35,Roger.,LMP,1
14158800,14158138,Spacecraft,04:13:39:06,Okay.,CDR,1
14158800,14158006,Spacecraft,04:13:41:18,Negative.,CDR,1
14158800,14157714,Spacecraft,04:13:46:10,No.,CDR,1
14158800,14157614,Earth,04:13:47:50,Roger.,CC,1
14158800,14157100,Spacecraft,04:13:56:24,Right.,CDR,1
14158800,14157061,Spacecraft,04:13:57:03,Okay.,CDR,1
14158800,14157022,Spacecraft,04:13:57:42,Okay.,CDR,1
14158800,14157018,Spacecraft,04:13:57:46,Okay.,CDR,1
14158800,14156989,Earth,04:13:58:15,Roger.,CC,1
14158800,14156976,Spacecraft,04:13:58:28,Okay.,CDR,1
14158800,14156909,Earth,04:13:59:35,Roger.,CC,1
14158800,14156808,Earth,04:14:01:16,Roger.,CC,1
14158800,14156722,Spacecraft,04:14:02:42,Okay?,CDR,1
14158800,14156704,Spacecraft,04:14:03:00,Okay.,CDR,1
14158800,14156654,Earth,04:14:03:50,Roger.,CC,1
14158800,14156495,Spacecraft,04:14:06:29,Okay?,CDR,1
14158800,14156378,Spacecraft,04:14:08:26,***,LMP,1
14158800,14156330,Spacecraft,04:14:09:14,Great.,CMP,1
14158800,14156245,Spacecraft,04:14:10:39,Okay.,CDR,1
14158800,14155524,Spacecraft,04:14:22:40,Okay.,CDR,1
14158800,14155419,Earth,04:14:24:25,Beautiful.,CC,1
14155200,14155182,Spacecraft,04:14:28:22,"As I look around the area, the contrast, in general, is *** comes about completely by virtue of the shadow *** down Sun ... very light colored gray, light gray color, a halo around my own shadow, around the shadow of my helmet. Then, as I look off across *** the contrast becomes strongest in that the surrounding color is still fairly light. As you look down into the Sun *** a larger amount of *** shadowed area is looking toward us. The general color of the *** surrounding *** the contrast is not as great. Surveying all the dusty area that we've kicked up *** considerably darker in texture. Now, I've kicked up one, and I imagine that this is *** Surveyor. The same is true when I survey across on - along the area that we're walking. In general *** to the fact that there are footprints there. General terrain where I've been kicking up a lot of this surface material is generally of a darker contrast *** color.",LMP,171
14155200,14153956,Spacecraft,04:14:48:48,"There's one picture taken in the right rear of the spacecraft looking at the skirt of the descent stage, shows a quite darkening of the surface color, a rather minimal amount of radiating or etching away or erosion of the surface. 0n descent, both of us remarked that we could see a large amount of very fine dust particles moving out. It was reported beforehand that we would probably see an upgassing from the surface after actual engine shutdown, but as I recall, I was unable to confirm that.",LMP,89
14155200,14154466,Spacecraft,04:14:40:18,"I say the jets deflector that's mounted on quad 4 seems to be - the surface of it seems lo be more wrinkled than the one that's on quad 1. Generally, underneath part of the LM seems to have stood up quite well to the *** get some pictures in the aft part of the LM that will illuminate the thermal effects much better than we could get them up here in the front.",LMP,74
14155200,14153284,Spacecraft,04:15:00:00,"These boulders look like basalt, and they have probably 2 percent white minerals in them, the white crystals. And the thing that I reported as the vesicular before, I'm not - I don't believe I believe that any more. I think that small craters - they look like little impact craters where shot - B B shot has hit the surface.",CDR,61
14155200,14153494,Spacecraft,04:14:56:30,"And the manual deployment of the LR cubed, the little spring that is at the end of the string is pulled off of the picks head. However, I was able to reach up and get hold of the picks head and pull it loose. So, it will be deployed manually, also.",LMP,51
14155200,14152789,Earth,04:15:08:15,"Roger. We've been looking at your consumables, and you're in good shape. Subject to your concurrence, we'd like to extend the duration of the EVA 15 minutes from nominal. We will still give Buzz a hack at 10 minutes for heading in. Your current elapsed time is 2 plus 12. Over.",CC,51
14155200,14154976,Spacecraft,04:14:31:48,"And right in this area, there are two craters. The one that's right in front of me now as I look off in about the eleven o'clock position from the spacecraft, about 30 to 35 feet ... There's several eral rocks and boulders 6 to 8 inches across ... sizes.",LMP,50
14155200,14154636,Spacecraft,04:14:37:28,"Easy - Easy 0.3, 7.6, but I ... right on the southwest end of a crater. I think they would know it if they were in such a location. It looks like their LM would be pitched up quite a degree. It's on the southwest wall of a smallish crater.",CMP,50
14155200,14154088,Spacecraft,04:14:46:36,I don't note any abnormalities in the LM. The pods seem to be in good shape. The primary and secondary struts are in good shape. Atennas are all in place. There's no evidence of problem underneath the LM due to engine exhaust or drainage of any kind.,CDR,47
14155200,14154046,Spacecraft,04:14:47:18,"It's very surprising, the very surprising lack of penetration of all four of the foot pads. I'd say if we were to try and determine just how far below the surface they would have penetrated, you'd measure maybe 3 inches, wouldn't you say, Neil?",LMP,44
14155200,14152987,Spacecraft,04:15:04:57,"Houston, I don't think there's any hope for using this leveling device to come up with an accurate level. It looks to me as though the cup here that the B B is in is now convex instead of concave. Over.",LMP,41
14155200,14153737,Spacecraft,04:14:52:27,"I was saying that, Houston, *** stop and take a photograph or something and then want to start moving again sideways, there's quite a tendency to start doing it with just gradual sideways hops until you start getting ***",LMP,39
14155200,14153156,Spacecraft,04:15:02:08,"Houston. I have the seismic experiment flipped over now, and I'm aligning it, but I'm having a little bit of difficulty getting the B B in the center. It wants to move around and around on the outside. ***",LMP,39
14155200,14154000,Spacecraft,04:14:48:04,"I get a picture of the plus Y strut taken from near the descent stage, and I think we'll be able to see a little bit better what the thermal effects are. Seem to be quite minimal.",LMP,37
14155200,14154199,Earth,04:14:44:45,"Neil and Buzz, this is Houston. To clarify my last, your consumables are in good shape at this time. The 30 minute reference was with respect to the nominal timeline. Over.",CC,31
14155200,14152890,Spacecraft,04:15:06:34,"Houston, as I was spacing the PSE, the right hand solar array deployed automatically. The left hand I had to manually *** the bar at the far end.",LMP,28
14155200,14151930,Spacecraft,04:15:22:34,"No, the closeup camera's underneath the MESA. I'll have to pick it up with the prong. I'm picking up several pieces of really vesicular rock out here, now.",CDR,28
14155200,14151897,Earth,04:15:23:07,"Roger, Neil and Buzz. Let's press on with getting the closeup camera magazine and closing out of the sample return container. We're running a little low on time.",CC,28
14155200,14152167,Earth,04:15:18:37,"And, do you plan on commencing your sleep on the backside this pass? If so, we'll disable uplink to you while we're talking to the LM. Over.",CC,27
14155200,14152311,Earth,04:15:16:13,"Neil, this is Houston. We'd like you all to get two core tubes and the solar wind experiment; two core tubes and the solar wind. Over.",CC,26
14155200,14152115,Earth,04:15:19:29,"Neil, this is Houston. After you've got the core tubes and the solar wind, anything else that you can throw into the box would be acceptable.",CC,26
14155200,14151677,Spacecraft,04:15:26:47,Think you can reach the - reach this hook that's hanging over here? You might entertain the idea of sending up the second one that way.,LMP,26
14155200,14153658,Earth,04:14:53:46,"Columbia, Columbia, this is Houston. We are about to lose you on the OMNI's. Request high gain antenna, REACQ mode Fish 20, yaw 135. Over.",CC,25
14155200,14152854,Spacecraft,04:15:07:10,Roger. That's affirmative. And there isn't any way of telling whether that's lined up. I'm getting in the way; maybe I can get down here.,LMP,25
14155200,14152737,Earth,04:15:09:07,"Buzz, this is Houston. If you're still in the vicinity of the PSE, could you get a photograph of the ball level? Over.",CC,23
14155200,14151944,Earth,04:15:22:20,"Neil and Buzz, this is Houston. We'd like to remind you of the closeup camera magazine before you start up the ladder, Buzz.",CC,23
14155200,14154488,Spacecraft,04:14:39:56,The jet deflector that's mounted on quad 1 seems to be a good bit more wrinkled *** right now on quad 4.,LMP,22
14155200,14152371,Spacecraft,04:15:15:13,"I hope you're watching how hard I have to hit this into the ground, to the tune of about 5 inches, Houston.",LMP,22
14155200,14154655,Spacecraft,04:14:37:09,Roger. No marks on the LM that time. I did see a suspiciously small white object whose coordinates are - -,CMP,21
14155200,14154577,Earth,04:14:38:27,"Columbia, this is Houston. While I'm talking to you, LOS will be at 111 19 31; AOS, 112 05 43. Over.",CC,21
14155200,14153459,Spacecraft,04:14:57:05,"And, the panorama is complete. *** and the LM - got the LM at 7 30 position at about 60 feet.",CDR,21
14155200,14152726,Spacecraft,04:15:09:18,"Right. We'll get a photograph of that. Houston, what time would you estimate we could allow for the documented sample? Over.",LMP,21
14155200,14152532,Earth,04:15:12:32,"Tranquility Base, this is Houston. The passive seismic experiment has been uncaged and we're observing short period oscillations in it. Over.",CC,21
14155200,14153666,Spacecraft,04:14:53:38,"All right. The doors are open, and it looks like they are going to stay up without any problem.",LMP,19
14155200,14153021,Spacecraft,04:15:04:23,"Hey, you want to take a look at this B B and see what you make out of it?",LMP,19
14155200,14152609,Earth,04:15:11:15,"Buzz, this is Houston. You've got about 10 minutes left now prior to commencing your EVA termination activities. Over.",CC,19
14155200,14152125,Spacecraft,04:15:19:19,"I didn't get a stereopair of those two, but they are right in the vicinity of the solar wind.",CDR,19
14155200,14153795,Spacecraft,04:14:51:29,We're back at the minus Z strut now. *** very little force of impact that we actually had.,LMP,18
14155200,14153704,Earth,04:14:53:00,"Yes indeed, Buzz. We can see your feet sticking our underneath the structure of the LM descent stage.",CC,18
14155200,14152273,Spacecraft,04:15:16:51,"Okay. While I'm getting the next one, maybe you can - ... away the box a little bit.",LMP,18
14155200,14152200,Earth,04:15:18:04,"Buzz, this is Houston. You have approximately 3 minutes until you must commence your EVA termination activities. Over.",CC,18
14155200,14154399,Spacecraft,04:14:41:25,"And, Houston? Buzz here. I'm showing 3.78 psi, 63 percent, no flags, adequate, slight warming *** fingered.",LMP,17
14155200,14154363,Spacecraft,04:14:42:01,"Roger. And Neil has 66 percent O2, no flags, minimum cooling, and the suit pressure is 382.",CDR,17
14155200,14154249,Earth,04:14:43:55,Roger. It looks like you're about a half hour slow on it. We're working on consumables. Over.,CC,17
14155200,14153325,Spacecraft,04:14:59:19,I would go right around that crater to the left there. Isn't that a level spot there?,CDR,17
14155200,14153047,Spacecraft,04:15:03:57,The laser reflector is installed and the bubble is leveled and the alignment appears to be good.,CDR,17
14155200,14152145,Spacecraft,04:15:18:59,"Houston, were you able to record the documentary way where the two core tube samples were taken?",LMP,17
14155200,14151840,Spacecraft,04:15:24:04,"Okay. Can you quickly stick this in my pocket, Neil, and I'll head on up the ladder?",LMP,17
14155200,14153411,Spacecraft,04:14:57:53,Yes. I think right out on that rise out there is probably as good as any.,CDR,16
14155200,14153360,Spacecraft,04:14:58:44,About 40 feet out - I'd say out at the end of that next - -,CDR,16
14155200,14151602,Earth,04:15:28:02,"Neil, this is Houston. Did the Hasselblad magazine go up on that sample return container also?",CC,16
14155200,14154995,Spacecraft,04:14:31:29,The panorama I'll be taking is about 30 or 40 feet out to plus ***,LMP,15
14155200,14154325,Earth,04:14:42:39,"Buzz, this is Houston. Have you removed the closeup camera from the MESA yet? Over.",CC,15
14155200,14153763,Spacecraft,04:14:52:01,"And, Neil, if you'll take the camera, I'll get to work on the SEQ bay.",LMP,15
14155200,14153349,Spacecraft,04:14:58:55,The top of that next little ridge there. Wouldn't that be a pretty good place?,CDR,15
14155200,14152862,Earth,04:15:07:02,"Buzz, this is Houston. I understand that you did successfully deploy both solar arrays. Over.",CC,15
14155200,14152019,Earth,04:15:21:05,"Buzz, this is Houston. It's about time for you to start your EVA closeout activities.",CC,15
14155200,14154831,Spacecraft,04:14:34:13,I'm now in the area of the minus Y strut taking some ... photographs.,LMP,14
14155200,14154027,Spacecraft,04:14:47:37,"At the most, yes. That Y strut there is probably even less than that.",CDR,14
14155200,14153691,Earth,04:14:53:13,Now we can see you through the structure of the minus Z secondary strut.,CC,14
14155200,14153354,Spacecraft,04:14:58:50,It's going to be a little difficult to find a good level spot here.,LMP,14
